"","common_name","total_count","...1","list_ID","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"1705","Blue Jay",427,2877,"S21025538","Cyanocitta cristata",2014-12-25,10:30:00,12,120,"US-MO",38.690995,-90.2349186,138,12,2014
"1706","Blue Jay",427,2878,"S21502806","Cyanocitta cristata",2015-01-23,08:30:00,1,0,"US-MO",38.6290748,-90.2948284,51,1,2015
"1707","Blue Jay",427,2879,"S17223714","Cyanocitta cristata",2014-02-27,08:40:00,6,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"1708","Blue Jay",427,2880,"S17294044","Cyanocitta cristata",2014-03-04,08:15:00,1,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"1709","Blue Jay",427,2881,"S17324171","Cyanocitta cristata",2014-03-05,08:20:00,3,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"1710","Blue Jay",427,2882,"S17334391","Cyanocitta cristata",2014-03-06,08:20:00,2,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"1711","Blue Jay",427,2883,"S17345055","Cyanocitta cristata",2014-03-07,08:20:00,3,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"1712","Blue Jay",427,2884,"S17377851","Cyanocitta cristata",2014-03-09,15:45:00,1,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"1713","Blue Jay",427,2885,"S17410868","Cyanocitta cristata",2014-03-12,08:20:00,2,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"1714","Blue Jay",427,2886,"S17437862","Cyanocitta cristata",2014-03-14,08:00:00,2,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"1715","Blue Jay",427,2887,"S17543272","Cyanocitta cristata",2014-03-20,09:20:00,4,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"1716","Blue Jay",427,2888,"S17716042","Cyanocitta cristata",2014-04-02,16:00:00,2,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"1717","Blue Jay",427,2889,"S17798169","Cyanocitta cristata",2014-04-07,18:00:00,1,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"1718","Blue Jay",427,2890,"S17841108","Cyanocitta cristata",2014-04-11,09:30:00,2,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"1719","Blue Jay",427,2891,"S18038666","Cyanocitta cristata",2014-04-22,18:30:00,1,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"1720","Blue Jay",427,2892,"S18164541","Cyanocitta cristata",2014-05-01,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"1721","Blue Jay",427,2893,"S18284435","Cyanocitta cristata",2014-05-08,08:20:00,1,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"1722","Blue Jay",427,2894,"S18310479","Cyanocitta cristata",2014-05-09,18:00:00,1,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"1723","Blue Jay",427,2895,"S18337590","Cyanocitta cristata",2014-05-11,09:30:00,1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"1724","Blue Jay",427,2896,"S18346956","Cyanocitta cristata",2014-05-11,18:30:00,1,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"1725","Blue Jay",427,2897,"S19781842","Cyanocitta cristata",2014-09-09,08:30:00,2,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"1726","Blue Jay",427,2898,"S19854966","Cyanocitta cristata",2014-09-16,18:30:00,2,45,"US-MO",38.6389068,-90.2853806,58,9,2014
"1727","Blue Jay",427,2899,"S20016034","Cyanocitta cristata",2014-10-03,08:45:00,4,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"1728","Blue Jay",427,2900,"S20047706","Cyanocitta cristata",2014-10-06,08:45:00,3,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"1729","Blue Jay",427,2901,"S20070906","Cyanocitta cristata",2014-10-08,07:45:00,1,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"1730","Blue Jay",427,2902,"S20893308","Cyanocitta cristata",2014-12-13,10:30:00,4,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"1731","Blue Jay",427,2903,"S20974801","Cyanocitta cristata",2014-12-21,09:15:00,2,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"1732","Blue Jay",427,2904,"S20987277","Cyanocitta cristata",2014-12-22,09:30:00,2,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"1733","Blue Jay",427,2905,"S20997656","Cyanocitta cristata",2014-12-23,08:30:00,2,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"1734","Blue Jay",427,2906,"S21095947","Cyanocitta cristata",2014-12-31,08:00:00,4,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"1735","Blue Jay",427,2907,"S21322331","Cyanocitta cristata",2015-01-12,09:20:00,1,30,"US-MO",38.6389068,-90.2853806,195,1,2015
"1736","Blue Jay",427,2908,"S21499852","Cyanocitta cristata",2015-01-22,10:30:00,2,30,"US-MO",38.6389068,-90.2853806,85,1,2015
"1737","Blue Jay",427,2909,"S22360906","Cyanocitta cristata",2015-03-15,09:00:00,1,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"1738","Blue Jay",427,2910,"S22387893","Cyanocitta cristata",2015-03-16,18:00:00,1,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"1739","Blue Jay",427,2911,"S23140528","Cyanocitta cristata",2015-04-30,07:00:00,2,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"1740","Blue Jay",427,2912,"S23197329","Cyanocitta cristata",2015-05-03,07:00:00,2,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"1741","Blue Jay",427,2913,"S23471799","Cyanocitta cristata",2015-05-13,08:00:00,2,120,"US-MO",38.6389068,-90.2853806,81,5,2015
"1742","Blue Jay",427,2914,"S23465605","Cyanocitta cristata",2015-05-15,18:30:00,1,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"1743","Blue Jay",427,2915,"S24840940","Cyanocitta cristata",2015-08-30,07:00:00,2,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"1744","Blue Jay",427,2916,"S25963234","Cyanocitta cristata",2015-11-22,08:30:00,4,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"1745","Blue Jay",427,2917,"S29265867","Cyanocitta cristata",2016-04-27,08:00:00,1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"1746","Blue Jay",427,2918,"S29505290","Cyanocitta cristata",2016-05-08,13:30:00,1,90,"US-MO",38.6383932,-90.267979,43,5,2016
"1747","Blue Jay",427,2919,"S31926545","Cyanocitta cristata",2016-10-06,12:00:00,4,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"1748","Blue Jay",427,2920,"S33616660","Cyanocitta cristata",2017-01-12,07:00:00,10,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"1749","Blue Jay",427,2921,"S33780633","Cyanocitta cristata",2017-01-19,07:01:00,4,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"1750","Blue Jay",427,2922,"S35533959","Cyanocitta cristata",2017-03-30,07:05:00,10,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"1751","Blue Jay",427,2923,"S35594469","Cyanocitta cristata",2017-03-31,17:47:00,1,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"1752","Blue Jay",427,2924,"S35698031","Cyanocitta cristata",2017-04-04,07:00:00,12,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"1753","Blue Jay",427,2925,"S35811314","Cyanocitta cristata",2017-04-09,07:47:00,4,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"1754","Blue Jay",427,2926,"S35861224","Cyanocitta cristata",2017-04-10,18:06:00,2,68,"US-MO",38.6389068,-90.2853806,28,4,2017
"1755","Blue Jay",427,2927,"S35918417","Cyanocitta cristata",2017-04-13,06:59:00,4,109,"US-MO",38.6389068,-90.2853806,247,4,2017
"1756","Blue Jay",427,2928,"S35959752","Cyanocitta cristata",2017-04-14,17:47:00,1,88,"US-MO",38.6389068,-90.2853806,53,4,2017
"1757","Blue Jay",427,2929,"S36118134","Cyanocitta cristata",2017-04-20,07:00:00,3,98,"US-MO",38.6389068,-90.2853806,237,4,2017
"1758","Blue Jay",427,2930,"S36198905","Cyanocitta cristata",2017-04-23,08:13:00,4,173,"US-MO",38.6389068,-90.2853806,137,4,2017
"1759","Blue Jay",427,2931,"S36305628","Cyanocitta cristata",2017-04-27,06:56:00,5,121,"US-MO",38.6389068,-90.2853806,260,4,2017
"1760","Blue Jay",427,2932,"S36636292","Cyanocitta cristata",2017-05-07,07:34:00,3,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"1761","Blue Jay",427,2933,"S36840525","Cyanocitta cristata",2017-05-13,18:00:00,3,45,"US-MO",38.6389068,-90.2853806,114,5,2017
"1762","Blue Jay",427,2934,"S36956314","Cyanocitta cristata",2017-05-18,07:04:00,1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"1763","Blue Jay",427,2935,"S37374545","Cyanocitta cristata",2017-06-04,07:53:00,2,118,"US-MO",38.6389068,-90.2853806,108,6,2017
"1764","Blue Jay",427,2936,"S38541052","Cyanocitta cristata",2017-08-08,07:05:00,4,85,"US-MO",38.6389068,-90.2853806,281,8,2017
"1765","Blue Jay",427,2937,"S39363513","Cyanocitta cristata",2017-09-24,08:30:00,3,101,"US-MO",38.6389068,-90.2853806,45,9,2017
"1766","Blue Jay",427,2938,"S40682155","Cyanocitta cristata",2017-11-23,09:58:00,6,134,"US-MO",38.6389068,-90.2853806,71,11,2017
"1767","Blue Jay",427,2939,"S42135357","Cyanocitta cristata",2018-01-21,13:37:00,8,127,"US-MO",38.6389068,-90.2853806,275,1,2018
"1768","Blue Jay",427,2940,"S44103398","Cyanocitta cristata",2018-03-30,19:12:00,1,32,"US-MO",38.6389068,-90.2853806,104,3,2018
"1769","Blue Jay",427,2941,"S45233334","Cyanocitta cristata",2018-05-03,13:54:00,2,55,"US-MO",38.6389068,-90.2853806,55,5,2018
"1770","Blue Jay",427,2942,"S49032262","Cyanocitta cristata",2018-10-07,12:30:00,1,60,"US-MO",38.6383932,-90.267979,28,10,2018
"1771","Blue Jay",427,2943,"S49551085","Cyanocitta cristata",2018-10-25,13:30:00,3,70,"US-MO",38.6389068,-90.2853806,63,10,2018
"1772","Blue Jay",427,2944,"S56350152","Cyanocitta cristata",2019-05-16,09:24:00,1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"1773","Blue Jay",427,2945,"S89689436","Cyanocitta cristata",2021-06-05,17:55:00,1,85,"US-MO",38.6383932,-90.267979,56,6,2021
"1774","Blue Jay",427,2946,"S17750325","Cyanocitta cristata",2014-04-05,07:45:00,2,120,"US-MO",38.636316,-90.296545,126,4,2014
"1775","Blue Jay",427,2947,"S17836663","Cyanocitta cristata",2014-04-10,08:30:00,3,120,"US-MO",38.636316,-90.296545,87,4,2014
"1776","Blue Jay",427,2948,"S19761146","Cyanocitta cristata",2014-09-07,08:30:00,4,180,"US-MO",38.636316,-90.296545,105,9,2014
"1777","Blue Jay",427,2949,"S19893404","Cyanocitta cristata",2014-09-21,07:45:00,4,120,"US-MO",38.636316,-90.296545,149,9,2014
"1778","Blue Jay",427,2950,"S23065952","Cyanocitta cristata",2015-04-26,07:00:00,4,180,"US-MO",38.636316,-90.296545,142,4,2015
"1779","Blue Jay",427,2951,"S43574572","Cyanocitta cristata",2018-03-11,18:08:00,1,64,"US-MO",38.636316,-90.296545,107,3,2018
"1780","Blue Jay",427,2952,"S89709965","Cyanocitta cristata",2021-06-06,07:02:00,1,49,"US-MO",38.636316,-90.296545,15,6,2021
"1781","Blue Jay",427,2953,"S17559350","Cyanocitta cristata",2014-03-22,18:20:00,1,40,"US-MO",38.6217659,-90.3034544,45,3,2014
"1782","Blue Jay",427,2954,"S13421647","Cyanocitta cristata",2013-03-16,14:00:00,3,0,"US-MO",38.6129807,-90.2593803,106,3,2013
"1783","Blue Jay",427,2955,"S17451952","Cyanocitta cristata",2014-03-15,15:45:00,2,80,"US-MO",38.6129807,-90.2593803,112,3,2014
"1784","Blue Jay",427,2956,"S18317547","Cyanocitta cristata",2014-05-10,07:30:00,1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"1785","Blue Jay",427,2957,"S22239405","Cyanocitta cristata",2015-03-08,11:45:00,4,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"1786","Blue Jay",427,2958,"S22828782","Cyanocitta cristata",2015-04-12,11:00:00,1,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"1787","Blue Jay",427,2959,"S23326412","Cyanocitta cristata",2015-05-09,07:00:00,1,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"1788","Blue Jay",427,2960,"S27224092","Cyanocitta cristata",2016-01-30,13:00:00,4,90,"US-MO",38.6129807,-90.2593803,71,1,2016
"1789","Blue Jay",427,2961,"S28837436","Cyanocitta cristata",2016-04-09,09:15:00,6,120,"US-MO",38.6129807,-90.2593803,60,4,2016
"1790","Blue Jay",427,2962,"S35453430","Cyanocitta cristata",2017-03-26,16:06:00,2,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"1791","Blue Jay",427,2963,"S41266689","Cyanocitta cristata",2017-12-23,08:41:00,1,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"1792","Blue Jay",427,2964,"S43760440","Cyanocitta cristata",2018-03-18,15:54:00,1,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"1793","Blue Jay",427,2965,"S18250965","Cyanocitta cristata",2014-05-04,08:45:00,2,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"1794","Blue Jay",427,2966,"S38628943","Cyanocitta cristata",2017-08-13,15:48:00,1,55,"US-MO",38.5605873,-90.2872912,164,8,2017
"1795","Blue Jay",427,2967,"S17191282","Cyanocitta cristata",2014-02-25,09:45:00,1,10,"US-MO",38.6312204,-90.2699375,36,2,2014
"1796","Blue Jay",427,2968,"S13571837","Cyanocitta cristata",2013-03-30,09:15:00,2,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"1797","Blue Jay",427,2969,"S17873207","Cyanocitta cristata",2014-04-13,10:45:00,2,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"1798","Blue Jay",427,2970,"S19661218","Cyanocitta cristata",2014-09-01,09:00:00,2,120,"US-MO",38.6066358,-90.2582139,43,9,2014
"1799","Blue Jay",427,2971,"S21127561","Cyanocitta cristata",2015-01-01,14:30:00,4,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"1800","Blue Jay",427,2972,"S23175611","Cyanocitta cristata",2015-05-02,06:50:00,1,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"1801","Blue Jay",427,2973,"S36184977","Cyanocitta cristata",2017-04-22,18:16:00,1,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"1802","Blue Jay",427,2974,"S37165903","Cyanocitta cristata",2017-05-26,18:09:00,3,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"1803","Blue Jay",427,2975,"S40885710","Cyanocitta cristata",2017-12-03,12:29:00,2,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"1804","Blue Jay",427,2976,"S21381789","Cyanocitta cristata",2015-01-17,11:30:00,1,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"1805","Blue Jay",427,2977,"S18038813","Cyanocitta cristata",2014-04-20,07:30:00,2,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"1806","Blue Jay",427,2978,"S65338838","Cyanocitta cristata",2020-03-01,16:23:00,3,38,"US-OK",36.152075,-95.9778614,49,3,2020
"1807","Blue Jay",427,2979,"S65566629","Cyanocitta cristata",2020-03-08,10:28:00,4,24,"US-OK",36.152075,-95.9778614,35,3,2020
"1808","Blue Jay",427,2980,"S65902721","Cyanocitta cristata",2020-03-17,11:41:00,1,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"1809","Blue Jay",427,2981,"S67289842","Cyanocitta cristata",2020-04-15,18:54:00,3,48,"US-OK",36.1441138,-95.9327686,43,4,2020
"1810","Blue Jay",427,2982,"S81668053","Cyanocitta cristata",2021-02-15,15:30:00,2,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"1811","Blue Jay",427,2983,"S67472609","Cyanocitta cristata",2020-04-04,18:22:00,2,42,"US-OK",36.1436101,-95.9338497,387,4,2020
"1812","Blue Jay",427,2984,"S66184821","Cyanocitta cristata",2020-03-24,18:09:00,8,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"1813","Blue Jay",427,2985,"S66295846","Cyanocitta cristata",2020-03-27,18:53:00,1,8,"US-OK",36.1431952,-95.9334761,887,3,2020
"1814","Blue Jay",427,2986,"S66797781","Cyanocitta cristata",2020-04-07,18:37:00,2,32,"US-OK",36.1431952,-95.9334761,30,4,2020
"1815","Blue Jay",427,2987,"S66844842","Cyanocitta cristata",2020-04-08,19:37:00,3,34,"US-OK",36.1431952,-95.9334761,176,4,2020
"1816","Blue Jay",427,2988,"S68524485","Cyanocitta cristata",2020-05-06,19:38:00,1,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"1817","Blue Jay",427,2989,"S107970844","Cyanocitta cristata",2022-04-24,17:14:00,4,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"1818","Blue Jay",427,2990,"S67357157","Cyanocitta cristata",2020-04-17,11:15:00,1,19,"US-OK",36.1444029,-95.9092834,63,4,2020
"1819","Blue Jay",427,2991,"S68100906","Cyanocitta cristata",2020-04-30,09:33:00,2,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"1820","Blue Jay",427,2992,"S68187140","Cyanocitta cristata",2020-05-01,10:02:00,1,47,"US-OK",36.1501278,-95.8943009,33,5,2020
"1821","Blue Jay",427,2993,"S66369682","Cyanocitta cristata",2020-03-29,09:31:00,1,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"1822","Blue Jay",427,2994,"S80948582","Cyanocitta cristata",2021-02-12,11:00:00,2,80,"US-OK",36.1441933,-95.933674,205,2,2021
"1823","Blue Jay",427,2995,"S81561574","Cyanocitta cristata",2021-02-15,07:30:00,4,60,"US-OK",36.1441933,-95.933674,38,2,2021
"1824","Blue Jay",427,2996,"S79022904","Cyanocitta cristata",2021-01-10,11:02:00,1,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"1825","Blue Jay",427,2997,"S99973704","Cyanocitta cristata",2022-01-02,16:08:00,2,25,"US-OK",36.215678,-95.933325,582,1,2022
"1826","Blue Jay",427,2998,"S68330982","Cyanocitta cristata",2020-05-03,10:37:00,1,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"1827","Blue Jay",427,2999,"S76720355","Cyanocitta cristata",2020-11-26,12:40:00,1,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"1828","Blue Jay",427,3000,"S101303345","Cyanocitta cristata",2022-01-23,13:31:00,2,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"1829","Blue Jay",427,3001,"S56470322","Cyanocitta cristata",2019-05-18,19:16:00,2,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"1830","Blue Jay",427,3002,"S64885077","Cyanocitta cristata",2020-02-22,14:52:00,2,56,"US-OK",35.813121,-95.405804,658,2,2020
"1831","Blue Jay",427,3003,"S64885104","Cyanocitta cristata",2020-02-22,09:33:00,1,45,"US-OK",35.872406,-95.401213,153,2,2020
"1832","Blue Jay",427,3004,"S64885098","Cyanocitta cristata",2020-02-22,10:39:00,4,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"1833","Blue Jay",427,3005,"S64885085","Cyanocitta cristata",2020-02-22,11:32:00,2,113,"US-OK",35.9322711,-95.2811987,331,2,2020
"1834","Barn Swallow",424,3439,"S46841341","Hirundo rustica",2018-06-27,13:30:00,8,30,"US-VT",43.9138656,-73.1877568,21,6,2018
"1835","Barn Swallow",424,3440,"S37097000","Hirundo rustica",2017-05-23,14:06:00,2,50,"US-VT",44.097019,-73.3420451,44,5,2017
"1836","Barn Swallow",424,3441,"S37075088","Hirundo rustica",2017-05-22,18:17:00,8,9,"US-VT",43.7829965,-73.3154315,61,5,2017
"1837","Barn Swallow",424,3442,"S37111692","Hirundo rustica",2017-05-24,09:29:00,8,42,"US-VT",43.7829965,-73.3154315,62,5,2017
"1838","Barn Swallow",424,3443,"S46861277","Hirundo rustica",2018-06-28,19:00:00,6,45,"US-VT",43.77954,-73.29591,45,6,2018
"1839","Barn Swallow",424,3444,"S67802026","Hirundo rustica",2020-04-25,11:48:00,1,140,"US-OK",36.783717,-98.18573,64,4,2020
"1840","Barn Swallow",424,3445,"S36840514","Hirundo rustica",2017-05-13,10:40:00,6,275,"US-MO",38.8636,-92.4504,515,5,2017
"1841","Barn Swallow",424,3446,"S37035538","Hirundo rustica",2017-05-21,11:15:00,2,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"1842","Barn Swallow",424,3447,"S55212997","Hirundo rustica",2019-04-21,07:46:00,3,52,"US-OK",36.9177299,-96.6173317,88,4,2019
"1843","Barn Swallow",424,3448,"S54632771","Hirundo rustica",2019-04-06,11:20:00,5,122,"US-OK",36.2081998,-96.0600758,40,4,2019
"1844","Barn Swallow",424,3449,"S56506454","Hirundo rustica",2019-05-19,15:59:00,14,66,"US-OK",36.2081998,-96.0600758,47,5,2019
"1845","Barn Swallow",424,3450,"S69480437","Hirundo rustica",2020-05-14,09:21:00,4,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"1846","Barn Swallow",424,3451,"S90831933","Hirundo rustica",2021-06-26,14:26:00,10,71,"US-OK",36.2081998,-96.0600758,48,6,2021
"1847","Barn Swallow",424,3452,"S56366335","Hirundo rustica",2019-05-16,15:09:00,1,80,"US-MO",38.70534,-90.74048,46,5,2019
"1848","Barn Swallow",424,3453,"S36840471","Hirundo rustica",2017-05-13,07:00:00,1,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"1849","Barn Swallow",424,3454,"S36840484","Hirundo rustica",2017-05-13,08:08:00,3,25,"US-MO",38.7055395,-90.7048416,44,5,2017
"1850","Barn Swallow",424,3455,"S56362036","Hirundo rustica",2019-05-16,13:34:00,1,85,"US-MO",38.7055395,-90.7048416,36,5,2019
"1851","Barn Swallow",424,3456,"S36840463","Hirundo rustica",2017-05-13,05:30:00,3,90,"US-MO",38.661,-90.758,79,5,2017
"1852","Barn Swallow",424,3457,"S38281523","Hirundo rustica",2017-07-23,08:50:00,20,182,"US-MO",38.6078608,-90.489826,70,7,2017
"1853","Barn Swallow",424,3458,"S45195604","Hirundo rustica",2018-05-02,19:16:00,4,28,"US-MO",38.6219912,-90.275188,28,5,2018
"1854","Barn Swallow",424,3459,"S17798169","Hirundo rustica",2014-04-07,18:00:00,2,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"1855","Barn Swallow",424,3460,"S17891506","Hirundo rustica",2014-04-14,09:00:00,4,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"1856","Barn Swallow",424,3461,"S17931688","Hirundo rustica",2014-04-17,08:00:00,10,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"1857","Barn Swallow",424,3462,"S18044118","Hirundo rustica",2014-04-23,12:00:00,1,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"1858","Barn Swallow",424,3463,"S18164541","Hirundo rustica",2014-05-01,08:30:00,2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"1859","Barn Swallow",424,3464,"S18178852","Hirundo rustica",2014-05-02,08:15:00,8,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"1860","Barn Swallow",424,3465,"S18284435","Hirundo rustica",2014-05-08,08:20:00,19,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"1861","Barn Swallow",424,3466,"S18301776","Hirundo rustica",2014-05-09,08:40:00,6,0,"US-MO",38.6389068,-90.2853806,28,5,2014
"1862","Barn Swallow",424,3467,"S18310479","Hirundo rustica",2014-05-09,18:00:00,10,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"1863","Barn Swallow",424,3468,"S18337590","Hirundo rustica",2014-05-11,09:30:00,2,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"1864","Barn Swallow",424,3469,"S18346956","Hirundo rustica",2014-05-11,18:30:00,15,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"1865","Barn Swallow",424,3470,"S18767759","Hirundo rustica",2014-06-12,08:30:00,8,60,"US-MO",38.6389068,-90.2853806,77,6,2014
"1866","Barn Swallow",424,3471,"S22729778","Hirundo rustica",2015-04-06,18:30:00,1,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"1867","Barn Swallow",424,3472,"S22776681","Hirundo rustica",2015-04-09,18:20:00,3,25,"US-MO",38.6389068,-90.2853806,42,4,2015
